seconds,X,Y,Z
1.08,2.407743,-8.067416,-0.788277
1.089,4.018112,-8.160608,-0.328868
1.098,4.231713,-10.247595,-0.963839
1.107,4.274991,-10.962169,-0.262347
1.116,5.042438,-11.731311,1.283129
1.125,4.934718,-12.179515,2.557046
1.134,5.85412,-12.841837,2.683354
1.143,6.917136,-13.37289,2.167452
1.152,6.162225,-13.309234,1.975571
1.161,6.016428,-12.871037,1.393042
1.17,4.736449,-11.539238,0.66078
1.179,4.022786,-10.865768,0.218801
1.188,3.601205,-10.482667,-0.204551
1.197,3.301327,-10.327083,-0.224423
1.206,3.255319,-10.169151,0.069604
1.215,2.698945,-9.873727,-0.053984
1.224,2.503626,-9.615306,-0.097425
1.233,2.724783,-9.571971,-0.063734
1.242,3.319436,-9.326967,-0.020207
1.251,3.450236,-9.308053,-0.019144
1.26,3.592567,-9.427207,0.188979
1.269,3.447335,-9.474086,0.236499
1.278,3.455503,-9.751163,0.199638
1.287,3.867095,-9.954162,0.019269
1.296,4.348847,-10.075318,-0.014949
1.305,4.497565,-10.120645,0.011588
1.314,4.068764,-10.503411,0.095481
1.323,3.844149,-10.763738,0.134889
1.332,3.391492,-10.735946,-0.174288
1.341,3.150549,-10.861985,-0.491683
1.35,2.675731,-10.729384,-0.628583
1.359,1.999235,-10.658105,-1.915476
1.368,2.28019,-10.99201,-2.832743
1.377,3.524983,-10.55887,-1.564007
1.386,3.813197,-9.641077,0.377317
1.395,2.301039,-8.785781,1.796935
1.404,0.827139,-8.299931,2.054014
1.413,0.786304,-8.328527,0.914269
1.422,1.235906,-8.619787,-1.370891
1.431,0.99164,-8.846613,-2.210346
1.44,1.006973,-8.914456,-1.176108
1.449,0.960247,-9.070797,0.424703
1.458,1.309935,-9.019177,0.332267
1.467,1.561096,-9.128871,-0.153258
1.476,1.610062,-9.392051,-0.299036
1.485,1.711385,-9.745139,-0.603875
1.494,1.772102,-9.854353,-0.262941
1.503,2.003621,-9.804467,-0.144303
1.512,2.241959,-9.669031,-0.062192
1.521,2.475011,-9.634775,-0.021404
1.53,2.572857,-9.765824,0.016597
1.539,2.845231,-9.942784,0.126423
1.548,3.051879,-10.049308,0.319856
1.557,3.274674,-9.966688,0.587738
1.566,3.519773,-9.856641,0.728211
1.575,3.538621,-9.767864,0.479942
1.584,3.384693,-9.662596,0.254599
1.593,3.155826,-9.570112,0.081125
1.602,2.95026,-9.502539,0.006723
1.611,2.865927,-9.589784,0.029602
1.62,2.652728,-9.661418,-0.022965
1.629,2.574313,-9.640684,-0.225965
1.638,2.495831,-9.621943,-0.138155
1.647,2.312914,-9.671301,-0.03214
1.656,2.211007,-9.841978,0.129402
1.665,2.185571,-9.918546,0.247886
1.674,2.100826,-10.033285,0.295291
1.683,2.027257,-10.048771,0.397821
1.692,1.91018,-9.897449,0.387947
1.701,1.75721,-9.701382,0.291125
1.71,1.736562,-9.540023,0.192092
1.719,1.822227,-9.351742,0.129603
1.728,1.964739,-9.323653,0.14325
1.737,1.958677,-9.310619,0.23715
1.746,1.96338,-9.285901,0.19914
1.755,1.855248,-9.339906,0.089313
1.764,1.834648,-9.367669,0.035195
1.773,1.746149,-9.415782,-0.027294
1.782,1.675481,-9.482944,-0.083299
1.791,1.556164,-9.53533,0.029784
1.8,1.50941,-9.459865,0.220678
1.809,1.476016,-9.379094,0.316399
1.818,1.432269,-9.476576,0.485937
1.827,1.570683,-9.366136,0.458911
1.836,1.602621,-9.242845,0.410223
1.845,1.577846,-9.303647,0.482815
1.854,1.562236,-9.326134,0.600638
1.863,1.609172,-9.413177,0.787855
1.872,1.642422,-9.554617,0.816768
1.881,1.790767,-9.758345,0.759517
1.89,2.058793,-9.913767,0.734273
1.899,2.19916,-9.932519,0.649374
1.908,2.403721,-9.813488,0.57592
1.917,2.593323,-9.662031,0.737376
1.926,2.550735,-9.640205,0.821096
1.935,2.618596,-9.726789,0.89547
1.944,2.705266,-9.868593,0.977093
1.953,2.74252,-10.002381,1.053085
1.962,2.783278,-10.072742,1.168275
1.971,2.647183,-10.192299,1.113754
1.98,2.613434,-10.238871,0.98191
1.989,2.674438,-10.307229,0.805563
1.998,2.627119,-10.289024,0.594078
2.007,2.524513,-10.268319,0.44468
2.016,2.360319,-10.179906,0.24712
2.025,2.243894,-10.07435,0.191402
2.034,2.194889,-10.086571,0.095318
2.043,2.441865,-10.042269,0.100193
2.052,2.703044,-10.181113,0.340197
2.061,2.9532,-10.35203,0.397821
2.07,3.246738,-10.567719,0.353126
2.079,3.541455,-10.67903,0.283311
2.088,3.73077,-10.557864,0.267806
2.097,3.688402,-10.408065,0.349486
2.106,3.756091,-10.280473,0.355788
2.115,3.738412,-10.240135,0.21159
2.124,3.543169,-10.306243,0.044829
2.133,3.520482,-10.394274,-0.174078
2.142,3.503253,-10.395642,-0.143575
2.151,3.481792,-10.324927,-0.062757
2.16,3.463605,-10.240479,0.048679
2.169,3.268746,-10.271154,0.031891
2.178,3.001975,-10.212534,-0.303345
2.187,2.721326,-10.258005,-0.600533
2.196,2.346959,-10.222733,-0.683458
2.205,1.871155,-10.006298,-0.58431
2.214,1.578516,-9.860741,-0.730873
2.223,1.666202,-9.869168,-1.174413
2.232,1.70267,-9.862627,-1.561728
2.241,1.535076,-9.937354,-1.505091
2.25,1.316801,-10.088351,-1.165928
2.259,0.963704,-10.145362,-1.045912
2.268,0.715196,-10.553889,-0.825569
2.277,0.490036,-11.038027,-0.43925
2.286,0.281587,-11.672471,-0.286155
2.295,0.095011,-12.016191,-0.091468
2.304,-0.178176,-12.167496,0.036124
2.313,-0.314531,-12.154615,0.04163
2.322,-0.208765,-11.851164,-0.067114
2.331,0.057451,-11.738273,-0.331032
2.34,0.582308,-11.616877,-0.718375
2.349,1.080685,-11.606564,-1.079632
2.358,1.704087,-11.544908,-1.008371
2.367,2.822572,-11.244464,-0.889513
2.376,3.800814,-10.885458,-0.66827
2.385,4.191299,-10.467393,-0.491616
2.394,4.410809,-10.095141,-0.698293
2.403,4.101229,-9.826656,-0.746933
2.412,3.610006,-9.547338,-0.639549
2.421,3.155194,-9.311252,-0.479061
2.43,2.463174,-9.006795,-0.603549
2.439,2.059627,-8.755375,-0.924909
2.448,1.815418,-8.497654,-1.267691
2.457,1.586925,-8.035851,-1.524206
2.466,1.241757,-7.662691,-1.499374
2.475,0.917439,-7.464565,-1.44898
2.484,0.681428,-7.026197,-1.522894
2.493,0.446576,-6.669691,-1.465558
2.502,0.524263,-6.563129,-1.335897
2.511,0.533658,-6.436821,-1.262338
2.52,0.421887,-6.291004,-1.180092
2.529,0.334451,-6.299634,-1.104579
2.538,0.2978,-6.118804,-1.058668
2.547,0.326224,-5.945626,-0.95498
2.556,0.373831,-5.836174,-0.896102
2.565,0.545868,-5.53798,-0.732808
2.574,0.725865,-5.421009,-0.720166
2.583,0.969336,-5.302783,-1.078243
2.592,1.09392,-5.290008,-1.25324
2.601,1.484865,-5.439224,-1.744377
2.61,2.017469,-5.845884,-2.477874
2.619,3.589473,-7.445929,-4.381629
2.628,5.330384,-8.81683,-5.934872
2.637,7.149249,-10.156509,-6.854494
2.646,9.290738,-11.729366,-7.708372
2.655,10.868536,-13.051693,-7.74258
2.664,11.699458,-13.76734,-7.64639
2.673,11.263885,-13.456017,-7.372734
2.682,10.139023,-12.687527,-6.958115
2.691,8.643327,-11.472622,-6.443879
2.7,7.12183,-10.255726,-5.554165
2.709,5.690002,-9.005549,-4.60743
2.718,4.2931,-7.99015,-4.262158
2.727,3.043251,-7.210569,-3.972747
2.736,2.166906,-7.153559,-3.814145
2.745,1.801857,-7.650528,-3.937169
2.754,1.492967,-8.309853,-3.911398
2.763,1.105681,-8.878063,-3.687598
2.772,0.848859,-9.342816,-3.025352
2.781,0.630144,-9.992297,-2.006657
2.79,0.451527,-10.777106,-1.368928
2.799,0.590075,-12.049002,-1.445676
2.808,1.422932,-13.291334,-2.570262
2.817,2.692385,-13.720757,-4.13583
2.826,3.623184,-12.900093,-4.140399
2.835,3.63255,-11.412221,-2.360683
2.844,2.371514,-10.023967,-0.6764
2.853,0.528688,-8.697752,0.00226
2.862,-1.17629,-7.741335,-0.315201
2.871,-2.465788,-7.124953,-1.078923
2.88,-2.89345,-6.802042,-1.426848
2.889,-2.840337,-6.739074,-0.982829
2.898,-2.115344,-6.996882,-0.282439
2.907,-1.006015,-7.772067,0.497697
2.916,0.501729,-8.737984,1.146325
2.925,2.118351,-9.590779,1.339738
2.934,3.267425,-10.392014,1.224538
2.943,4.291597,-10.88497,1.104934
2.952,4.855422,-11.025002,0.501173
2.961,4.592203,-10.672595,-0.214607
2.97,3.890875,-10.110101,-0.460405
2.979,3.006983,-9.640914,-0.583189
2.988,2.090559,-9.377964,-0.731735
2.997,1.756597,-9.268491,-0.616517
3.006,1.423592,-9.248926,-0.322796
3.015,1.612246,-9.43824,-0.202358
3.024,1.849004,-9.570006,-0.156466
3.033,1.874315,-9.641929,-0.017928
3.042,1.993987,-9.620966,0.118388
3.051,1.901159,-9.532744,0.151946
3.06,1.938336,-9.287741,0.160747
3.069,2.013983,-9.164344,0.188749
3.078,2.338407,-9.190401,0.062546
3.087,2.783298,-9.065712,-0.013685
3.096,3.065086,-9.092775,-0.024201
3.105,3.229606,-9.106605,-0.016041
3.114,3.485086,-8.991396,0.01244
3.123,3.426218,-8.83698,0.059989
3.132,3.367407,-8.643317,0.023109
3.141,3.169233,-8.445269,-0.157232
3.15,2.93985,-8.459586,-0.400435
3.159,2.665034,-8.518129,-0.351095
3.168,2.251316,-8.646851,0.028548
3.177,1.73638,-8.895273,0.256467
3.186,1.334787,-9.190152,0.358288
3.195,1.019413,-9.588308,0.279308
3.204,0.84612,-9.801871,-0.00769
3.213,0.94571,-9.879999,-0.516429
3.222,0.903284,-9.889049,-0.783526
3.231,0.831717,-9.847208,-0.994274
3.24,0.922055,-9.775181,-1.109416
3.249,1.165421,-9.796221,-1.124576
3.258,1.464227,-9.675419,-0.869028
3.267,1.894168,-9.629814,-0.370718
3.276,2.431341,-9.804505,0.18307
3.285,3.024643,-9.808307,1.111752
3.294,3.60924,-9.87501,1.993432
3.303,4.061285,-9.892928,2.528478
3.312,4.40718,-9.80937,2.461728
3.321,4.696102,-9.630399,2.16523
3.33,4.820266,-9.560267,1.489711
3.339,4.584648,-9.649486,0.655446
3.348,4.210175,-9.858891,-0.020839
3.357,3.629974,-10.462651,-0.401747
3.366,2.965564,-11.282925,-0.280418
3.375,2.47095,-11.970079,-0.479013
3.384,2.367032,-12.3774,-0.951858
3.393,3.45762,-12.583858,-1.037829
3.402,4.213718,-12.667501,-0.588045
3.411,4.741697,-12.672271,-0.832454
3.42,5.272482,-12.285473,-1.443886
3.429,5.348341,-11.819311,-1.631323
3.438,5.185017,-11.623676,-1.764555
3.447,4.580338,-11.427161,-2.044303
3.456,3.865257,-11.475112,-2.41936
3.465,2.957193,-11.57722,-2.581189
3.474,2.02469,-11.463188,-2.490487
3.483,1.354936,-11.307853,-2.351882
3.492,0.829648,-11.045247,-2.250435
3.501,0.261954,-11.005159,-1.702239
3.51,-0.063877,-11.349694,-0.629905
3.519,-0.159406,-11.813814,0.558261
3.528,-0.294267,-12.254827,1.169002
3.537,-0.468268,-12.400317,1.356976
3.546,-0.368132,-12.182981,1.176338
3.555,-0.09754,-11.58537,0.619916
3.564,0.737366,-11.038945,-0.132581
3.573,1.622129,-10.905569,-0.76782
3.582,2.294086,-10.939376,-0.901963
3.591,3.165939,-10.982806,-0.588954
3.6,3.778261,-10.879463,-0.239688
3.609,3.686391,-10.57653,0.011789
3.618,3.374551,-10.149796,0.095328
3.627,2.919901,-9.749438,0.135014
3.636,2.123274,-9.189309,0.173886
3.645,1.417779,-8.857598,0.143729
3.654,0.850555,-8.731807,0.132294
3.663,0.628832,-8.341801,0.036679
3.672,0.3829,-7.808469,-0.237419
3.681,0.016434,-7.351492,-0.58203
3.69,-0.291355,-7.044249,-0.593331
3.699,-0.366045,-6.69051,-0.689042
3.708,-0.308115,-6.303186,-0.89342
3.717,-0.144093,-6.011572,-1.013504
3.726,-0.132016,-5.889506,-1.233799
3.735,-0.106552,-5.844878,-1.097751
3.744,0.012996,-5.949151,-0.820186
3.753,-0.044906,-5.937927,-0.791695
3.762,-0.104464,-6.016284,-0.744137
3.771,-0.2324,-5.92067,-0.676544
3.78,-0.237648,-5.507258,-0.450359
3.789,-0.30323,-5.305532,-0.695468
3.798,-0.287189,-5.253041,-1.167058
3.807,-0.264808,-5.2241,-1.776402
3.816,-0.108026,-5.455514,-2.661998
3.825,0.675854,-6.111861,-3.611931
3.834,1.98329,-7.344099,-5.069186
3.843,3.54633,-8.965471,-6.759799
3.852,5.607642,-10.877049,-8.443535
3.861,8.396915,-13.155583,-10.411234
3.87,11.840466,-15.497754,-11.113855
3.879,14.010323,-16.641272,-9.698174
3.888,13.789942,-15.893573,-7.975306
3.897,11.766793,-13.93118,-6.978293
3.906,9.122052,-11.796538,-6.567544
3.915,6.959456,-9.899985,-6.189615
3.924,5.189068,-8.410821,-5.786221
3.933,3.880647,-7.545978,-5.576718
3.942,3.328352,-7.555104,-5.356136
3.951,3.269187,-8.174906,-4.830704
3.96,2.966809,-9.052391,-3.496923
3.969,2.574466,-10.391707,-1.466736
3.978,2.251919,-12.138986,0.441175
3.987,2.188674,-13.918079,2.095664
3.996,2.202905,-14.836647,2.066081
4.005,2.052559,-13.915167,0.80043
4.014,0.671621,-11.808959,-0.551222
4.023,-1.391634,-9.855531,-2.428228
4.032,-2.960459,-8.340824,-4.385315
4.041,-4.912806,-7.321651,-4.469285
4.05,-6.323872,-6.649474,-2.767285
4.059,-6.134835,-6.36985,-0.709277
4.068,-5.062521,-6.691228,1.560148
4.077,-3.630539,-7.591228,2.899397
4.086,-1.781008,-8.460323,3.044687
4.095,-0.011578,-9.562366,2.792674
4.104,1.924459,-10.483711,2.256794
4.113,3.731268,-11.440731,1.523182
4.122,5.359708,-12.161119,1.047415
4.131,6.186177,-12.089904,0.406478
4.14,5.754062,-11.413782,-0.141162
4.149,5.323048,-10.475504,-0.378073
4.158,4.299125,-9.636097,-0.507743
4.167,2.133071,-8.441381,-0.82509
4.176,1.375354,-8.00985,-0.822724
4.185,1.405875,-7.857004,-0.441462
4.194,1.556336,-7.766599,-0.145137
4.203,2.240647,-8.010856,0.356372
4.212,2.127765,-8.308962,0.55941
4.221,1.936708,-8.843923,0.610876
4.23,1.701808,-9.195161,0.640612
4.239,1.500916,-9.236151,0.373754
4.248,1.30847,-9.099872,0.093173
4.257,1.35327,-8.996625,-0.17675
4.266,1.248864,-8.86775,-0.524598
4.275,1.190541,-8.654273,-0.672704
4.284,1.026825,-8.576078,-0.453347
4.293,1.084162,-8.671559,-0.205576
4.302,1.596913,-8.945763,-0.258459
4.311,2.104685,-9.290298,-1.122938
4.32,2.581495,-9.406149,-2.367856
4.329,2.59474,-9.525245,-2.795278
4.338,2.410329,-9.711475,-2.115469
4.347,1.891659,-9.706333,-0.448683
4.356,1.214349,-9.605844,1.253537
4.365,0.97353,-9.579307,2.231731
4.374,1.195157,-9.3561,2.169501
4.383,1.510818,-9.285451,1.312271
4.392,1.858025,-9.166115,0.30551
4.401,2.145933,-9.049719,-0.898688
4.41,2.166398,-9.17483,-1.810438
4.419,2.15053,-9.356406,-1.730098
4.428,2.197666,-9.807617,-0.6083
4.437,2.300406,-10.01485,0.889762
4.446,2.673461,-10.028238,2.130801
4.455,3.11546,-10.052679,2.87468
4.464,3.503972,-9.894412,2.854894
4.473,3.899149,-9.947525,1.964739
4.482,3.940894,-10.080461,0.67008
4.49,3.629897,-10.464922,-0.067018
4.5,3.139766,-11.176689,-0.296278
4.509,2.614449,-11.982836,-0.397064
4.518,2.151248,-12.889914,-0.597497
4.527,1.988135,-13.370429,-0.859949
4.536,2.393273,-13.694241,-0.691197
4.545,3.193482,-13.895812,-0.578305
4.554,3.861378,-13.739452,-1.292764
4.563,4.179146,-13.268684,-2.061992
4.572,4.385411,-13.041791,-2.684254
4.581,3.807499,-13.04365,-3.350867
4.59,2.688555,-12.868077,-3.878597
4.599,1.606184,-12.551517,-3.852347
4.608,0.669591,-12.100526,-3.176177
4.617,0.072669,-11.718986,-2.516555
4.626,-0.718079,-11.527363,-1.913743
4.635,-1.393301,-11.536691,-0.98825
4.644,-1.740221,-11.773247,0.209339
4.653,-1.714909,-12.216643,0.952078
4.662,-1.421093,-12.395107,1.037657
4.671,-1.091775,-12.152192,0.657831
4.68,-0.09345,-11.574424,-0.196823
4.689,0.560061,-10.873296,-1.31005
4.698,1.167595,-10.441995,-1.978932
4.707,1.810811,-10.254146,-2.365596
4.716,2.147733,-10.086417,-2.100491
4.725,2.582932,-10.146866,-1.226492
4.734,2.732933,-10.1348,-0.72032
4.743,2.721058,-9.865548,-0.45123
4.752,2.451653,-9.377858,-0.381339
4.761,2.207875,-8.641689,-0.087283
4.77,1.944216,-7.958949,0.346326
4.779,1.521841,-7.408895,0.427892
4.788,1.083281,-7.034548,0.364618
4.797,0.657275,-6.698038,0.13509
4.806,0.395656,-6.541141,-0.000306
4.815,0.250319,-6.488708,-0.3132
4.824,0.084439,-6.424898,-0.732204
4.833,-0.169979,-6.300255,-0.999254
4.842,-0.425373,-6.153146,-1.140377
4.851,-0.784503,-6.023467,-0.926422
4.86,-0.819372,-6.054409,-0.918243
4.869,-0.653014,-6.134893,-1.133549
4.878,-0.573095,-6.142114,-1.245157
4.887,-0.321647,-6.240994,-1.40238
4.896,-0.133596,-6.094642,-1.384912
4.905,-0.035674,-5.790243,-1.259149
4.914,-0.076806,-5.434302,-1.147732
4.923,-0.149379,-5.3273,-1.443119
4.932,-0.093087,-5.340641,-1.840883
4.941,0.699088,-6.200963,-2.960248
4.95,1.791131,-7.135669,-3.90298
4.959,2.650573,-8.221641,-5.017548
4.968,3.760094,-9.64303,-6.765018
4.977,4.954255,-11.361464,-9.275339
4.986,7.266871,-13.546029,-12.064603
4.995,9.756737,-15.264549,-12.582698
5.004,11.064304,-15.707696,-11.205667
5.013,11.303822,-14.911203,-9.313512
5.022,10.0384,-13.718028,-8.099545
5.031,8.303455,-12.136017,-7.369496
5.04,6.828234,-10.472516,-6.751668
5.049,5.325691,-8.767739,-5.83783
5.058,3.983645,-7.094987,-4.909809
5.067,2.935023,-5.606349,-4.097274
5.076,2.250856,-4.984881,-3.438945
5.085,1.771566,-5.118669,-2.800306
5.094,1.655763,-5.432817,-1.449852
5.103,1.223188,-6.268777,0.3236
5.112,0.444268,-8.093053,2.256516
5.121,-0.170477,-10.961709,3.299564
5.13,-0.355338,-14.657131,2.664632
5.139,0.136316,-18.303308,-0.360375
5.148,0.973885,-20.490126,-5.919654
5.157,1.926241,-19.316256,-8.746957
5.166,0.874075,-15.281375,-5.509068
5.175,-1.304888,-11.132319,-1.856263
5.184,-3.689455,-7.977327,-0.266647
5.193,-5.566279,-6.001565,0.311313
5.201,-5.608025,-4.852453,0.455052
5.211,-4.739791,-4.246241,1.353538
5.22,-3.950529,-4.403023,2.746216
5.229,-3.204495,-5.570005,3.860037
5.238,-2.146316,-7.102686,4.284664
5.247,-0.703369,-8.630322,4.442872
5.256,0.824209,-10.092211,4.076368
5.265,2.077171,-11.361311,3.315845
5.274,3.19489,-12.431691,2.094764
5.283,4.208557,-12.924839,0.604047
5.292,4.7457,-12.646796,-0.364062
5.301,4.816627,-11.643529,-0.797231
5.31,4.099898,-10.71522,-1.157769
5.319,2.879669,-9.62429,-1.296029
5.328,1.074843,-8.450536,-1.57188
5.337,0.420029,-8.037565,-1.148949
5.346,0.753819,-8.253417,-0.571505
5.355,0.982475,-8.573569,0.269175
5.364,1.327518,-8.847639,0.94049
5.373,1.338493,-8.87883,0.802862
5.382,1.782732,-8.959122,0.700658
5.391,2.169511,-9.1058,0.362013
5.4,2.566029,-9.235815,-0.071836
5.409,2.676382,-9.134972,-0.222881
5.418,2.904224,-8.969398,-0.245032
5.427,2.93645,-9.202306,-0.297504
5.436,2.946285,-9.40474,-0.500589
5.445,3.18245,-9.561158,-1.039601
5.454,3.103738,-9.648796,-1.840442
5.463,2.851351,-9.685303,-2.890941
5.472,2.629197,-9.761467,-3.086069
5.481,2.348769,-9.667557,-2.133693
5.49,1.869757,-9.392128,-0.539031
5.499,1.509946,-9.222675,0.97534
5.508,1.405952,-9.145151,1.681323
5.517,1.800066,-8.996328,1.342668
5.526,2.225717,-8.937632,0.177449
5.535,2.487604,-8.948339,-1.182458
5.544,2.59791,-9.009687,-1.938595
5.553,2.616834,-9.31037,-1.630691
5.562,2.602153,-9.669194,-0.789885
5.571,2.613539,-9.843607,0.229604
5.58,2.744014,-10.021765,1.284623
5.589,2.78211,-10.057706,1.859347
5.598,2.961522,-10.029828,1.831468
5.607,3.275105,-10.155935,1.330688
5.616,3.345313,-10.12777,0.743974
5.625,3.290859,-10.219267,0.363229
5.634,3.298271,-10.461733,-0.037962
5.643,3.222863,-11.005024,-0.388474
5.652,3.246528,-11.628417,-0.430027
5.661,3.367483,-12.259328,-0.537096
5.67,3.552277,-12.675441,-0.628181
5.679,3.583066,-12.735765,-0.487881
5.688,3.350216,-12.723803,-0.596712
5.697,3.252217,-12.698252,-0.965045
5.706,3.08445,-12.718066,-1.863445
5.715,3.423546,-12.528561,-3.604461
5.724,3.021205,-12.292464,-4.239125
5.733,2.079527,-12.162161,-4.234404
5.742,1.103449,-12.019448,-4.098758
5.751,-0.020073,-11.851528,-3.681573
5.76,-0.855094,-11.737995,-2.85589
5.769,-1.600466,-11.860885,-1.650524
5.778,-2.101927,-12.044176,-0.461056
5.787,-2.409496,-12.459234,0.81038
5.796,-2.205749,-12.903474,1.426188
5.805,-1.84138,-13.116117,1.261965
5.814,-1.183684,-12.77704,0.762457
5.823,-0.474904,-11.960417,0.174758
5.832,0.612159,-11.444571,-1.041056
5.841,1.510282,-11.461608,-2.152751
5.85,2.067403,-11.552866,-2.753169
5.859,2.227316,-11.447253,-2.496396
5.868,2.347065,-11.180912,-1.267663
5.877,2.602449,-10.725794,-0.409772
5.886,2.439174,-10.103665,-0.204551
5.895,2.252379,-9.402126,-0.015467
5.904,1.84004,-8.866658,0.36026
5.912,1.324032,-8.237193,0.730528
5.922,0.958102,-7.715477,0.79159
5.931,0.545409,-7.179837,0.674571
5.94,0.238635,-6.65499,0.591205
5.949,0.023846,-6.226255,0.446902
5.958,-0.018493,-6.001584,0.071261
5.967,-0.020475,-6.001728,-0.194582
5.976,-0.088595,-6.071274,-0.336634
5.985,-0.209885,-6.052149,-0.43541
5.994,-0.324759,-5.892848,-0.498099
6.003,-0.340139,-5.911935,-0.623603
6.012,-0.258555,-6.106095,-0.804873
6.021,-0.252186,-6.234108,-1.047367
6.03,-0.32678,-6.308942,-1.277192
6.039,-0.129613,-6.181235,-1.168572
6.048,-0.178071,-5.932027,-0.97421
6.057,-0.384269,-5.60293,-1.124968
6.066,-0.642249,-5.405456,-1.425948
6.075,-0.790412,-5.488976,-1.819373
6.084,-0.431694,-5.842111,-2.559009
6.093,0.021414,-6.682658,-3.726632
6.102,1.759556,-9.13026,-6.895684
6.111,2.814374,-11.271634,-8.407785
6.12,3.807173,-12.849518,-9.46381
6.129,5.683931,-14.551048,-11.570143
6.138,7.29294,-15.007382,-12.060743
6.147,8.413091,-14.444448,-10.948828
6.156,8.171094,-13.070101,-8.955512
6.165,7.418482,-11.558967,-7.367255
6.174,6.365407,-10.01462,-5.847905
6.183,5.510561,-8.600518,-5.006477
6.192,4.745739,-7.224695,-4.405379
6.201,4.154879,-5.993309,-4.070622
6.21,3.603216,-5.520569,-3.703399
6.219,3.055978,-5.991748,-3.291702
6.228,2.331167,-7.01934,-2.496588
6.237,1.639616,-8.277043,-1.337171
6.246,0.817792,-9.843837,-0.146889
6.255,0.062192,-12.146034,0.462205
6.264,-0.08306,-14.643981,-0.010257
6.273,0.099254,-16.781122,-1.872687
6.282,0.375746,-17.735405,-4.154524
6.291,0.718509,-16.089687,-4.508991
6.3,-0.313545,-13.221826,-2.980264
6.309,-1.985703,-10.53577,-1.519226
6.318,-3.753419,-8.544542,-0.423601
6.327,-4.924605,-7.302938,0.189266
6.336,-4.817153,-6.176408,0.61937
6.345,-4.517409,-5.657164,1.017114
6.354,-4.192688,-5.642004,1.509611
6.363,-3.608713,-6.141338,2.242055
6.372,-2.45965,-7.077442,2.962508
6.381,-1.156859,-8.231983,3.169865
6.39,0.305299,-9.46087,2.869719
6.399,1.817975,-10.632085,2.371169
6.408,3.082506,-11.639076,1.747901
6.417,3.529532,-12.216232,1.221378
6.426,3.948977,-12.047163,0.724294
6.435,4.250513,-11.516589,0.343673
6.444,3.772831,-10.848511,-0.405884
6.453,3.028895,-10.043303,-1.078233
6.462,1.934256,-9.55342,-1.462206
6.471,0.902691,-9.097565,-1.338502
6.48,0.62322,-8.719798,-0.912057
6.489,0.213113,-8.525245,0.289536
6.498,0.148124,-8.606503,0.506766
6.507,0.65129,-8.682783,0.303441
6.516,1.270976,-8.658439,0.635297
6.525,1.800277,-8.851459,0.412712
6.534,2.190733,-9.22414,0.062958
6.543,2.201306,-9.666427,-0.606068
6.552,2.26276,-9.880583,-0.992607
6.561,2.66784,-9.853767,-1.458969
6.57,2.945682,-9.944221,-1.933069
6.579,3.21774,-9.978544,-2.192208
6.588,3.006715,-10.021573,-2.095683
6.597,2.717659,-9.953367,-1.543666
6.606,2.454296,-9.762491,-0.78774
6.615,2.205826,-9.527457,0.053803
6.623,1.876154,-9.257017,0.863761
6.633,1.644299,-9.188169,1.245473
6.642,1.371389,-9.032615,1.088691
6.651,1.130331,-8.979148,0.61824
6.66,1.00387,-9.020615,-0.200941
6.669,0.92783,-9.162581,-1.306851
6.678,1.126127,-9.365907,-2.120717
6.687,1.49471,-9.486804,-2.255616
6.696,1.974996,-9.706467,-1.524091
6.705,2.298989,-9.919178,-0.350166
6.714,2.535249,-10.13728,0.863675
6.723,2.769909,-10.316376,1.55898
6.732,2.866511,-10.281938,1.576879
6.741,2.861234,-9.995208,1.319205
6.75,2.865323,-9.590732,0.961847
6.759,2.722839,-9.242758,0.577328
6.768,2.31096,-9.234062,0.074575
6.777,2.073216,-9.623905,-0.440935
6.786,1.909357,-10.227005,-0.737596
6.795,1.548886,-11.117447,-0.751272
6.804,1.375747,-12.202929,-0.74067
6.813,1.544873,-12.858501,-0.888201
6.822,2.110221,-13.185826,-1.087207
6.831,3.134422,-13.419501,-1.246287
6.84,3.942015,-13.377554,-1.088059
6.849,3.837982,-13.235961,-1.036661
6.858,3.953507,-13.136831,-1.633765
6.867,4.177346,-12.900284,-2.563682
6.876,4.108201,-12.665844,-3.897147
6.885,2.176693,-12.290462,-4.325537
6.894,0.575327,-11.780622,-4.167376
6.903,-0.237304,-11.514377,-3.697998
6.912,-1.348309,-11.442283,-2.703839
6.921,-2.053737,-11.567863,-1.455023
6.93,-2.864796,-11.853549,-0.055469
6.939,-2.897386,-12.293661,0.948525
6.948,-2.384529,-12.579155,1.632472
6.957,-1.598225,-12.566667,1.519878
6.966,-0.675759,-12.019122,0.63206
6.975,0.419694,-11.468685,-0.525096
6.984,1.311314,-11.303591,-1.612648
6.993,1.977955,-11.501305,-2.440755
7.002,2.64497,-11.626559,-2.425288
7.011,3.485823,-11.42492,-1.462129
7.02,3.878396,-10.98927,-0.67685
7.029,3.330105,-10.561006,-0.171511
7.038,2.780252,-9.918048,0.341997
7.047,2.057472,-9.128181,0.64021
7.056,1.085732,-8.521922,0.757161
7.065,0.446413,-7.947371,0.701271
7.074,-0.067651,-7.383057,0.53566
7.083,-0.574398,-6.880457,0.281022
7.092,-1.017172,-6.678252,-0.183156
7.101,-1.196124,-6.486831,-0.58929
7.11,-1.301105,-6.426353,-0.796666
7.119,-1.289325,-6.438439,-1.018905
